price,km,hp,doors,quarterly_tax,mfr_guarantee,guarantee_period,airco,automatic_airco,cd_player,central_lock,mistlamps,sport_model,age_08_04_calculada
6999.0,64000.0,110,5,85.0,0,3,0,0,0,0,0,0,70
8950.0,64000.0,110,3,85.0,0,3,0,0,0,1,1,0,79
8500.0,63918.0,110,4,69.0,0,6,0,0,0,1,0,0,78
8750.0,63634.0,110,4,69.0,0,3,1,0,0,1,0,0,74
7499.0,63500.0,110,3,69.0,0,3,0,0,0,1,0,0,79
9000.0,63266.0,110,4,69.0,1,3,1,0,0,1,0,0,79
8950.0,62595.0,110,3,69.0,1,3,0,0,0,0,0,1,76
6950.0,62581.0,110,5,85.0,0,3,0,0,0,1,0,0,79
8500.0,62285.0,110,5,85.0,1,3,1,0,0,1,1,0,76
8450.0,61906.0,86,5,85.0,0,3,0,0,0,1,1,1,76
8950.0,61700.0,110,5,85.0,0,3,1,0,0,0,0,0,73
8250.0,61648.0,110,5,85.0,1,3,0,0,0,1,0,1,76
7950.0,61626.0,86,5,69.0,0,6,0,0,0,0,0,0,74
7450.0,61510.0,110,4,69.0,1,3,0,0,0,0,0,0,69
9000.0,61165.0,107,3,85.0,1,3,1,0,0,0,0,1,78
7150.0,61000.0,110,4,69.0,0,3,0,0,0,1,0,0,69
7750.0,60833.0,110,4,69.0,0,3,0,0,0,0,0,0,75
5845.0,60600.0,86,3,85.0,0,3,0,0,0,0,0,0,69
8500.0,60483.0,110,5,85.0,1,3,0,0,0,1,0,0,71
8250.0,60476.0,110,5,19.0,0,3,1,1,0,1,1,0,79
9450.0,60142.0,110,3,69.0,1,12,0,0,0,1,0,0,78
6750.0,60050.0,110,3,69.0,0,3,0,0,0,0,0,0,68
8400.0,60000.0,110,3,69.0,0,3,0,0,1,1,0,1,76
7900.0,60000.0,110,3,69.0,1,3,0,0,0,0,0,1,75
7950.0,59815.0,110,3,85.0,0,6,1,0,0,1,1,0,75
8750.0,59326.0,110,5,85.0,1,3,0,0,0,0,0,0,79
9900.0,59240.0,110,3,69.0,1,3,1,0,0,1,0,1,72
6495.0,59164.0,110,4,69.0,0,3,0,0,0,0,0,0,70
8250.0,59017.0,107,3,85.0,1,3,1,0,0,1,0,1,69
6900.0,58952.0,110,3,69.0,0,3,1,0,0,1,0,1,68
7500.0,58454.0,86,3,69.0,0,3,0,0,0,1,0,1,73
7950.0,58341.0,86,4,69.0,1,3,0,0,1,0,0,0,74
8250.0,58267.0,110,5,85.0,0,6,0,0,0,1,0,0,79
8950.0,58000.0,110,3,85.0,0,6,0,0,0,1,0,0,79
9750.0,57829.0,110,3,19.0,0,3,1,1,0,1,1,0,69
8250.0,57787.0,86,3,69.0,1,3,0,0,0,0,0,1,79
8900.0,57628.0,110,5,85.0,0,3,0,0,0,1,0,0,77
8950.0,57537.0,86,5,69.0,0,3,0,0,0,0,0,0,74
6750.0,57263.0,110,3,69.0,0,3,0,0,0,0,0,0,75
7950.0,57144.0,110,5,85.0,1,3,0,0,0,0,0,1,74
8600.0,57096.0,86,3,69.0,0,3,0,0,0,1,1,1,68
7750.0,57000.0,86,4,69.0,1,3,0,0,0,0,0,0,79
7800.0,56566.0,110,3,69.0,0,3,1,0,0,1,0,1,72
8750.0,56307.0,110,3,69.0,1,3,1,0,0,1,0,1,72
9500.0,56214.0,86,3,69.0,0,6,0,0,0,1,0,0,78
7750.0,56132.0,110,4,69.0,0,3,0,0,0,0,0,0,73
9950.0,55425.0,110,5,85.0,1,3,1,0,0,1,0,0,78
7750.0,54439.0,86,3,69.0,0,3,0,0,0,1,0,0,76
5950.0,53809.0,110,3,69.0,0,3,0,0,0,0,0,1,68
10950.0,53133.0,110,5,85.0,1,3,1,0,0,0,0,1,75
9450.0,52900.0,110,4,19.0,0,3,0,0,0,0,0,0,76
8250.0,52700.0,110,3,69.0,0,3,0,0,0,0,0,1,79
9750.0,52320.0,110,5,85.0,1,3,0,0,0,1,0,0,68
7450.0,52287.0,110,5,19.0,0,3,0,0,0,1,0,0,77
8750.0,52000.0,110,5,19.0,0,6,1,0,0,1,0,0,74
8750.0,52000.0,110,3,69.0,0,3,0,0,0,0,0,0,68
8500.0,52000.0,110,4,85.0,1,3,0,0,0,1,0,0,72
8950.0,51874.0,86,4,69.0,0,3,0,0,0,0,0,0,69
7500.0,49827.0,86,5,69.0,0,3,0,0,0,1,0,0,78
7250.0,49640.0,110,4,69.0,0,3,0,0,1,0,0,0,68
7450.0,49580.0,110,4,69.0,0,3,0,0,0,1,0,0,79
8750.0,49170.0,86,3,69.0,1,3,0,0,0,0,0,0,75
9800.0,48838.0,110,3,85.0,0,3,0,0,0,1,1,0,76
7500.0,48576.0,86,3,69.0,1,3,0,0,0,0,0,0,70
8950.0,48400.0,110,5,85.0,0,3,0,0,0,1,0,0,74
8950.0,48242.0,86,5,69.0,0,12,0,0,0,0,0,0,73
7450.0,47955.0,110,5,85.0,0,6,0,0,0,0,0,0,69
8950.0,47633.0,110,5,85.0,0,3,1,0,0,0,0,0,70
10500.0,47400.0,86,5,69.0,1,3,0,0,0,1,1,0,77
7000.0,47360.0,86,3,69.0,0,3,0,0,0,0,0,0,72
8500.0,45507.0,110,3,69.0,0,3,1,0,0,1,0,1,76
7750.0,45410.0,86,5,69.0,1,3,0,0,0,0,0,0,75
8950.0,44850.0,110,3,69.0,0,3,1,0,1,0,0,1,69
8250.0,44826.0,110,5,85.0,0,3,1,0,0,1,0,0,68
9250.0,44444.0,110,3,69.0,1,3,1,0,1,1,1,1,79
7900.0,43720.0,110,5,85.0,0,3,0,0,0,0,0,1,74
8500.0,43622.0,86,4,69.0,0,3,0,0,0,1,0,0,77
7950.0,43532.0,110,5,85.0,1,3,0,0,0,0,0,0,75
9950.0,42800.0,110,3,69.0,1,3,0,0,0,0,0,1,68
8750.0,42317.0,107,5,85.0,1,3,1,0,0,1,1,0,73
7500.0,42186.0,110,3,69.0,0,3,0,0,0,0,1,0,79
6950.0,42000.0,110,3,69.0,0,3,0,0,0,0,0,1,71
8950.0,40093.0,110,5,19.0,0,6,0,0,0,1,0,0,78
8750.0,39800.0,107,3,85.0,0,3,0,0,0,0,0,1,78
7750.0,39168.0,86,3,69.0,1,3,0,0,0,0,0,1,72
8450.0,38945.0,110,3,69.0,1,3,1,0,0,1,0,0,74
8150.0,36537.0,110,4,85.0,0,3,0,0,0,0,0,0,75
8500.0,36000.0,86,3,69.0,0,3,0,0,0,0,0,0,77
7600.0,36000.0,110,3,69.0,1,3,0,0,0,1,0,0,77
7950.0,35821.0,86,3,19.0,0,3,0,0,0,0,0,0,79
7750.0,34717.0,86,3,69.0,0,6,0,0,0,0,0,0,72
7950.0,34000.0,86,4,69.0,1,12,0,0,0,0,0,0,79
9950.0,30964.0,110,3,85.0,1,12,1,0,0,0,0,0,77
8950.0,29000.0,86,3,69.0,1,3,0,0,0,0,0,0,70
8450.0,26000.0,86,3,69.0,0,3,0,0,0,0,0,1,71
8950.0,24000.0,86,5,85.0,1,12,0,0,0,0,0,0,77
8450.0,23000.0,86,3,69.0,0,3,0,0,0,0,0,1,79
7500.0,20544.0,86,3,69.0,1,3,1,0,0,1,1,1,68
10845.0,19000.0,86,3,69.0,0,3,0,0,0,0,0,1,71
8500.0,17016.0,86,3,69.0,0,3,0,0,0,0,0,0,70
7250.0,16916.0,86,3,69.0,1,3,0,0,0,0,0,0,69
6950.0,1.0,110,5,19.0,0,3,0,0,0,0,0,0,75
